"spp","long","lat","He","He_harm","He_harm2","He_harm3","Source","Marker","min_dist","He_harm_w","He_harm2_w","He_harm3_w","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Alosa pseudoharengus",-72.341867,41.288461,0.775,0.775,1.23670215802671,0.293868729023217,"Lawrence & Fraser","Microsatellite",200743.597304418,0.500103509367571,0.00162603935162114,-0.661335167574835,"A196_P3","Alosa pseudoharengus",196,"P3","LAT","O","191802.799",-0.444273536100501,"km/year",34.5,0.4320664,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",57,"small","abundance-based",3.08026855138626,"vertebrate","N",0.444273536100501,0.4320664,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S1245","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Alosa","Fish","M",-71.98624022,39.50120745,-67.1336238101907,42.1821719102056,-75.0567967101001,34.9559115697632,0.876339936100501,0.4320664,0,-0.220590587510842,"neg","negpos","neg","negpos",0.652656987510842,0.4320664,0
"Alosa pseudoharengus",-72.24321032,41.30440985,0.47,0.47,-0.120139693991445,-0.755508393987946,"Lawrence & Fraser","Microsatellite",183392.679518846,0.499060670823489,-0.00244471627470642,-0.664483476879477,"A53_P2","Alosa pseudoharengus",53,"P2","LAT","O","5.47",5.47,"km/year",40,0.555072844,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",22,"small","abundance-based",2.9152088028741,"vertebrate","N",5.47,0.555072844,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1248","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Alosa","Fish","M",-71.67080004,39.71171157,-67.2435474294703,42.1828542168487,-75.0396254650431,35.0946150503444,-4.914927156,-4.914927156,0,1.00263224055247,"pos","pospos","pos","pospos",-0.44755939655247,-0.44755939655247,0
"Alosa pseudoharengus",-68.4288437,44.5124891,0.646,0.646,0.601478110844813,-0.197411505373863,"Lawrence & Fraser","Microsatellite",276078.83202533,0.515171470560074,0.0606612106220826,-0.615677556046915,"A53_P2","Alosa pseudoharengus",53,"P2","LAT","LE","0",0,"km/year",40,0.555072844,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",22,"small","abundance-based",2.9152088028741,"vertebrate","N",0,0.555072844,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1240","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Alosa","Fish","M",-71.67080004,39.71171157,-67.2435474294703,42.1828542168487,-75.0396254650431,35.0946150503444,0.555072844,0.555072844,0,-0.0920718266936739,"neg","negpos","neg","negpos",0.647144670693674,0.555072844,0
"Alosa pseudoharengus",-72.8412088,41.2994568,0.555,0.555,0.22088529268065,-0.491760766468498,"Lawrence & Fraser","Microsatellite",715082.349259356,0.51293223501435,0.0531359588464354,-0.621497561559361,"A53_P2","Alosa pseudoharengus",53,"P2","LAT","TE","0.03",3.33975,"km/year",40,0.555072844,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",22,"small","abundance-based",2.9152088028741,"vertebrate","N",3.33975,0.555072844,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1244","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Alosa","Fish","M",-71.67080004,39.71171157,-67.2435474294703,42.1828542168487,-75.0396254650431,35.0946150503444,-2.784677156,-2.784677156,0,0.320173364156484,"pos","pospos","pos","pospos",0.234899479843516,0.234899479843516,0.234899479843516
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",2008010.60765028,0.793399047153705,1.40660722227006,-0.313462432796628,"A117_P5","Amblyraja radiata",117,"P5","LAT","O","0.004907848",0.5463661786,"km/year",41,1.307107573,NA,1968,2008,"CONTINUOUS","OPPORTUNISTIC","no",78,"large","abundance-based",2.85284488982144,"vertebrate","N",0.5463661786,1.307107573,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1343","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-70.81684365,40.1848508,-67.976817459558,43.0333475103794,-75.00860003976,36.6376259803548,0.7607413944,0.7607413944,0.7607413944,0.0634976311099812,"pos","pospos","pos","pospos",1.24360994189002,1.24360994189002,1.24360994189002
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",457944.756905826,0.819845294169116,1.5396428905452,-0.261970330196928,"A117_P7","Amblyraja radiata",117,"P7","LAT","O","0.009611518",1.07000224135,"km/year",10,6.006578295,NA,1995,2004,"CONTINUOUS","OPPORTUNISTIC","no",159,"large","abundance-based",3.36163679990675,"vertebrate","N",1.07000224135,6.006578295,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","(99,254]","S1348","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-51.66335308,48.98898776,-51.3033494996796,52.3992838551658,-52.6808831614287,43.7561471376803,4.93657605365,4.93657605365,4.93657605365,0.190301541933351,"pos","pospos","pos","pospos",5.81627675306665,5.81627675306665,5.81627675306665
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",1249251.15305811,0.801245086960312,1.44563351185669,-0.298357117556476,"A117_P8","Amblyraja radiata",117,"P8","LAT","O","0.002328795",0.259253103375,"km/year",42,2.125183624,NA,1970,2011,"CONTINUOUS","OPPORTUNISTIC","no",51,"large","abundance-based",2.17270668067658,"vertebrate","N",0.259253103375,2.125183624,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1352","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-62.93660221,43.89246483,-60.8897559696622,44.8812906195665,-65.052144270042,42.8722108100809,1.865930520625,1.865930520625,1.865930520625,-0.181906492933575,"pos","pospos","neg","negpos",2.30709011693357,2.125183624,0
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",1192806.14268076,0.800529038038396,1.44143992661629,-0.299980265124786,"A117_P9","Amblyraja radiata",117,"P9","LAT","O","0.006578711",0.732375002075,"km/year",39,2.113619597,NA,1971,2009,"CONTINUOUS","OPPORTUNISTIC","no",18,"large","abundance-based",1.58228124699241,"vertebrate","N",0.732375002075,2.113619597,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1350","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-62.8828991,47.39289012,-63.2711217000064,48.4738378199595,-62.555372490448,46.1760654002981,1.381244594925,1.381244594925,1.381244594925,-0.265565856798219,"pos","pospos","neg","negpos",2.37918545379822,2.113619597,0
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",2131804.04749007,0.792596962238688,1.40267219688032,-0.314985503516896,"A196_P3","Amblyraja radiata",196,"P3","LAT","O","89319.2455",-0.65911314949593,"km/year",34.5,0.4320664,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",57,"small","abundance-based",3.08026855138626,"vertebrate","N",0.65911314949593,0.4320664,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S1355","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-71.98624022,39.50120745,-67.1336238101907,42.1821719102056,-75.0567967101001,34.9559115697632,1.09117954949593,0.4320664,0,-0.225626860421724,"neg","negpos","neg","negpos",0.657693260421724,0.4320664,0
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",2131804.04749007,0.792596962238688,1.40267219688032,-0.314985503516896,"A196_P4","Amblyraja radiata",196,"P4","LAT","O","93311.9072",1.02353877542248,"km/year",34.5,0.4320664,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",57,"small","abundance-based",3.08026855138626,"vertebrate","N",1.02353877542248,0.4320664,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S1356","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-71.98624022,39.50120745,-67.1336238101907,42.1821719102056,-75.0567967101001,34.9559115697632,-0.59147237542248,-0.59147237542248,0,0.0930789681365706,"pos","pospos","pos","pospos",0.338987431863429,0.338987431863429,0.338987431863429
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",1721017.91420937,0.795345498384338,1.41605101322392,-0.30980716756565,"A53_P1","Amblyraja radiata",53,"P1","LAT","O","0",0,"km/year",40,1.1774613,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.1897715918209,"vertebrate","N",0,1.1774613,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1354","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,1.1774613,1.1774613,0,-0.185317141452492,"neg","negpos","neg","negpos",1.36277844145249,1.1774613,0
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",1572495.4256531,0.796415557757544,1.42118871574391,-0.307818594811318,"A53_P1","Amblyraja radiata",53,"P1","LAT","LE","-0.012",-1.3359,"km/year",40,1.1774613,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.1897715918209,"vertebrate","N",1.3359,1.1774613,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1345","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,2.5133613,1.1774613,0,-0.181347251867475,"neg","negpos","neg","negpos",1.35880855186748,1.1774613,0
"Amblyraja radiata",-47.37,46.07,0.834,0.834,1.61236787610015,-0.233821770744342,"Malin","Mitochondrial",1839614.96672185,0.794589477608831,1.41243977006605,-0.311204916797931,"A53_P1","Amblyraja radiata",53,"P1","LAT","TE","0",0,"km/year",40,1.1774613,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.1897715918209,"vertebrate","N",0,1.1774613,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S1338","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,1.1774613,1.1774613,0,-0.180683251640835,"neg","negpos","neg","negpos",1.35814455164084,1.1774613,0
"Sebastes fasciatus",-69.63501,42.811522,0.791,0.791,1.33089622352235,0.366718116228895,"Malin","Microsatellite",307956.272368246,0.80862487039922,1.47046727204329,0.474661916115897,"A117_P5","Sebastes fasciatus",117,"P5","LAT","O","0.000114459",0.01274215,"km/year",41,1.307108,NA,1968,2008,"CONTINUOUS","OPPORTUNISTIC","no",78,"large","abundance-based",2.85284467640544,"vertebrate","N",0.01274215,1.307108,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S27074","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Fish","M",-70.81684365,40.1848508,-67.976817459558,43.0333475103794,-75.00860003976,36.6376259803548,1.29436585,1.29436585,1.29436585,-0.178281860729338,"pos","pospos","neg","negpos",1.48538986072934,1.307108,0
"Sebastes fasciatus",-67.53333333,43.25,0.8335,0.8335,1.63039514329304,0.598349617207767,"Malin","Microsatellite",46116.656994834,0.832104732385846,1.62102990838392,0.591106574659631,"A196_P2","Sebastes fasciatus",196,"P2","LAT","O","82479.7911",-0.6925135,"km/year",34.5,1.698054,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",30,"small","abundance-based",2.50768116384035,"vertebrate","N",0.6925135,1.698054,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S27075","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Fish","M",-68.07695057,43.1312602,-67.1066230003511,44.9583303501656,-68.8462091497324,41.3255996403112,2.3905675,1.698054,0,-0.536801567641631,"neg","negpos","neg","negpos",2.23485556764163,1.698054,0
"Sebastes fasciatus",-69.63501,42.811522,0.791,0.791,1.33089622352235,0.366718116228895,"Malin","Microsatellite",83683.424041574,0.825243386642382,1.57379636343959,0.554576302963214,"A53_P1","Sebastes fasciatus",53,"P1","LAT","O","0",0,"km/year",40,1.177461,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.18977153898413,"vertebrate","N",0,1.177461,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S27079","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,1.177461,1.177461,0,-0.326024537993852,"neg","negpos","neg","negpos",1.50348553799385,1.177461,0
"Sebastes fasciatus",-67.53333333,43.25,0.8335,0.8335,1.63039514329304,0.598349617207767,"Malin","Microsatellite",154526.386676407,0.823272094497695,1.56348520587758,0.54660168687863,"A53_P1","Sebastes fasciatus",53,"P1","LAT","LE","-0.0063",-0.7013475,"km/year",40,1.177461,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.18977153898413,"vertebrate","N",0.7013475,1.177461,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S27081","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,1.8788085,1.177461,0,-0.103133544738049,"neg","negpos","neg","negpos",1.28059454473805,1.177461,0
"Sebastes fasciatus",-69.63501,42.811522,0.791,0.791,1.33089622352235,0.366718116228895,"Malin","Microsatellite",164673.544934613,0.814835678758864,1.50628070888282,0.502359912945747,"A53_P1","Sebastes fasciatus",53,"P1","LAT","TE","0.037",4.119025,"km/year",40,1.177461,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.18977153898413,"vertebrate","N",4.119025,1.177461,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S27077","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,-2.941564,-2.941564,0,0.0163920390968144,"pos","pospos","pos","pospos",1.16106896090319,1.16106896090319,1.16106896090319
"Clupea harengus",-67.415,41.5977,0.893,0.893,2.12160004963972,0.978245911432737,"Malin","Microsatellite",326774.498188332,0.894683351345428,2.15590770791913,1.00477934396871,"A117_P5","Clupea harengus",117,"P5","LAT","O","-0.016069218",-1.788906,"km/year",41,1.307108,NA,1968,2008,"CONTINUOUS","OPPORTUNISTIC","no",78,"large","abundance-based",2.85284467640544,"vertebrate","N",1.788906,1.307108,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S8348","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Fish","M",-70.81684365,40.1848508,-67.976817459558,43.0333475103794,-75.00860003976,36.6376259803548,3.096014,1.307108,0,-0.376660980820403,"neg","negpos","neg","negpos",1.6837689808204,1.307108,0
"Clupea harengus",-66.468227,44.081866,0.825,0.825,1.55051110032887,0.53656755538858,"Malin","Microsatellite",167396.248738627,0.898027847886731,2.1907413542831,1.03171957399702,"A196_P2","Clupea harengus",196,"P2","LAT","O","87820.1193",0.8974645,"km/year",34.5,1.698054,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",30,"small","abundance-based",2.50768116384035,"vertebrate","N",0.8974645,1.698054,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S8345","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Fish","M",-68.07695057,43.1312602,-67.1066230003511,44.9583303501656,-68.8462091497324,41.3255996403112,0.8005895,0.8005895,0.8005895,-0.0927834062223536,"pos","pospos","neg","negpos",1.79083740622235,1.698054,0
"Clupea harengus",-67.415,41.5977,0.893,0.893,2.12160004963972,0.978245911432737,"Malin","Microsatellite",451710.233742941,0.893922498434268,2.15178395822153,1.00159004921983,"A196_P3","Clupea harengus",196,"P3","LAT","O","55056.3629",0.5559963,"km/year",34.5,0.4320664,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",57,"small","abundance-based",3.08026871541674,"vertebrate","N",0.5559963,0.4320664,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S8340","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Fish","M",-71.98624022,39.50120745,-67.1336238101907,42.1821719102056,-75.0567967101001,34.9559115697632,-0.1239299,-0.1239299,0,0.00668128114987729,"pos","pospos","pos","pospos",0.425385118850123,0.425385118850123,0.425385118850123
"Clupea harengus",-67.415,41.5977,0.893,0.893,2.12160004963972,0.978245911432737,"Malin","Microsatellite",416347.622749023,0.894171839454825,2.15338824829282,1.00283080199953,"A53_P2","Clupea harengus",53,"P2","LAT","O","0",0,"km/year",40,0.5550728,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",22,"small","abundance-based",2.91520853353628,"vertebrate","N",0,0.5550728,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S8343","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Fish","M",-71.67080004,39.71171157,-67.2435474294703,42.1828542168487,-75.0396254650431,35.0946150503444,0.5550728,0.5550728,0,0.00439046563977555,"neg","negpos","pos","pospos",0.550682334360225,0.550682334360225,0.550682334360225
"Clupea harengus",-67.415,41.5977,0.893,0.893,2.12160004963972,0.978245911432737,"Malin","Microsatellite",66533.1234239742,0.894534002348218,2.1422737785961,0.994234906894439,"A53_P2","Clupea harengus",53,"P2","LAT","LE","0",0,"km/year",40,0.5550728,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",22,"small","abundance-based",2.91520853353628,"vertebrate","N",0,0.5550728,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S8341","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Fish","M",-71.67080004,39.71171157,-67.2435474294703,42.1828542168487,-75.0396254650431,35.0946150503444,0.5550728,0.5550728,0,-0.0920717925731527,"neg","negpos","neg","negpos",0.647144592573153,0.5550728,0
"Clupea harengus",-67.415,41.5977,0.893,0.893,2.12160004963972,0.978245911432737,"Malin","Microsatellite",981693.180237301,0.889265676548759,2.11509560465581,0.973215394608799,"A53_P2","Clupea harengus",53,"P2","LAT","TE","0",0,"km/year",40,0.5550728,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",22,"small","abundance-based",2.91520853353628,"vertebrate","N",0,0.5550728,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S8344","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Fish","M",-71.67080004,39.71171157,-67.2435474294703,42.1828542168487,-75.0396254650431,35.0946150503444,0.5550728,0.5550728,0,0.0526294555454265,"neg","negpos","pos","pospos",0.502443344454574,0.502443344454574,0.502443344454574
"Pseudopleuronectes americanus",-72.085133,41.328358,0.47775,0.47775,-0.094718366104208,-0.735847620787478,"Malin","Microsatellite",166114.936537373,0.513304804160925,0.0653887105057522,-0.612021322846574,"A117_P5","Pseudopleuronectes americanus",117,"P5","LAT","O","0.018122622",2.017501,"km/year",41,1.307108,NA,1968,2008,"CONTINUOUS","OPPORTUNISTIC","no",78,"large","abundance-based",2.85284467640544,"vertebrate","N",2.017501,1.307108,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S24773","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-70.81684365,40.1848508,-67.976817459558,43.0333475103794,-75.00860003976,36.6376259803548,-0.710393,-0.710393,0,0.375880677316502,"pos","pospos","pos","pospos",0.931227322683498,0.931227322683498,0.931227322683498
"Pseudopleuronectes americanus",-66.160189,42.719316,0.824,0.824,1.54514364235359,0.532416380659119,"Malin","Microsatellite",163033.856832432,0.717468304909884,1.03470581677321,0.137645408576478,"A196_P1","Pseudopleuronectes americanus",196,"P1","LAT","O","126191.165",-1.635721,"km/year",34.5,1.698054,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",30,"small","abundance-based",2.50768116384035,"vertebrate","N",1.635721,1.698054,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S24777","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-68.07695057,43.1312602,-67.1066230003511,44.9583303501656,-68.8462091497324,41.3255996403112,3.333775,1.698054,0,-0.541004098583115,"neg","negpos","neg","negpos",2.23905809858311,1.698054,0
"Pseudopleuronectes americanus",-66.160189,42.719316,0.824,0.824,1.54514364235359,0.532416380659119,"Malin","Microsatellite",163033.856832432,0.717468304909884,1.03470581677321,0.137645408576478,"A196_P2","Pseudopleuronectes americanus",196,"P2","LAT","O","238280.661",-4.202425,"km/year",34.5,1.698054,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",30,"small","abundance-based",2.50768116384035,"vertebrate","N",4.202425,1.698054,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S24770","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-68.07695057,43.1312602,-67.1066230003511,44.9583303501656,-68.8462091497324,41.3255996403112,5.900479,1.698054,0,-1.02715546053134,"neg","negpos","neg","negpos",2.72520946053134,1.698054,0
"Pseudopleuronectes americanus",-72.446651,41.275742,0.4272,0.4272,-0.299445926433016,-0.894183257279965,"Malin","Microsatellite",200887.487529358,0.508028932197475,0.0427581440635231,-0.629523730124133,"A196_P4","Pseudopleuronectes americanus",196,"P4","LAT","O","91275.4068",0.3401404,"km/year",34.5,0.4320664,NA,1973,2006.5,"TWO","OPPORTUNISTIC","no",57,"small","abundance-based",3.08026871541674,"vertebrate","N",0.3401404,0.4320664,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S24781","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-71.98624022,39.50120745,-67.1336238101907,42.1821719102056,-75.0567967101001,34.9559115697632,0.091926,0.091926,0.091926,-0.0026212729592819,"pos","pospos","neg","negpos",0.434687672959282,0.4320664,0
"Pseudopleuronectes americanus",-66.606787,41.989325,0.6565,0.6565,0.647802068053692,-0.16158470590564,"Malin","Microsatellite",194170.19287167,0.674165536264985,0.823446573563095,-0.0257418104421611,"A53_P1","Pseudopleuronectes americanus",53,"P1","LAT","O","-3.82",-3.82,"km/year",40,1.177461,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.18977153898413,"vertebrate","N",3.82,1.177461,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S24779","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,4.997461,1.177461,0,-0.875111322015334,"neg","negpos","neg","negpos",2.05257232201533,1.177461,0
"Pseudopleuronectes americanus",-72.085133,41.328358,0.47775,0.47775,-0.094718366104208,-0.735847620787478,"Malin","Microsatellite",182920.674494085,0.507272478964911,0.0387673688212604,-0.632610182857059,"A53_P2","Pseudopleuronectes americanus",53,"P2","LAT","O","1.55",1.55,"km/year",40,0.5550728,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",22,"small","abundance-based",2.91520853353628,"vertebrate","N",1.55,0.5550728,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S24780","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-71.67080004,39.71171157,-67.2435474294703,42.1828542168487,-75.0396254650431,35.0946150503444,-0.9949272,-0.9949272,0,0.329553144291898,"pos","pospos","pos","pospos",0.225519655708102,0.225519655708102,0.225519655708102
"Pseudopleuronectes americanus",-66.33728,44.174325,0.858,0.858,1.80341384134073,0.732161721628317,"Malin","Microsatellite",98222.1541864002,0.800380465240164,1.49035454496075,0.490042669007341,"A53_P1","Pseudopleuronectes americanus",53,"P1","LAT","LE","0",0,"km/year",40,1.177461,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.18977153898413,"vertebrate","N",0,1.177461,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S24772","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,1.177461,1.177461,0,-0.0166868232036277,"neg","negpos","neg","negpos",1.19414782320363,1.177461,0
"Pseudopleuronectes americanus",-66.606787,41.989325,0.6565,0.6565,0.647802068053692,-0.16158470590564,"Malin","Microsatellite",56901.3825362506,0.689454792351401,0.838603364471152,-0.0140195971175046,"A53_P2","Pseudopleuronectes americanus",53,"P2","LAT","LE","0",0,"km/year",40,0.5550728,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",22,"small","abundance-based",2.91520853353628,"vertebrate","N",0,0.5550728,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S24775","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-71.67080004,39.71171157,-67.2435474294703,42.1828542168487,-75.0396254650431,35.0946150503444,0.5550728,0.5550728,0,-0.0920717925731527,"neg","negpos","neg","negpos",0.647144592573153,0.5550728,0
"Pseudopleuronectes americanus",-72.085133,41.328358,0.47775,0.47775,-0.094718366104208,-0.735847620787478,"Malin","Microsatellite",230300.623307151,0.573328323877117,0.341563467685191,-0.398428654175422,"A53_P1","Pseudopleuronectes americanus",53,"P1","LAT","TE","0",0,"km/year",40,1.177461,NA,1968,2007,"CONTINUOUS","OPPORTUNISTIC","no",14,"small","abundance-based",2.18977153898413,"vertebrate","N",0,1.177461,"pos","(1.94e+03,1.97e+03]","(4.85,31.3]","[1,99]","S24774","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Fish","M",-68.6187261,42.90333132,-67.3881339870938,44.6367750914973,-69.3337789352496,41.3460554379082,1.177461,1.177461,0,-0.614842077664129,"neg","negpos","neg","negpos",1.79230307766413,1.177461,0
